Position in alignment,BHV5 - BHV5,BHV5 - C33,BHV5 - C46,BHV5 - Titanium_IBR_MLV_vaccine,BHV5 - SP1777,BHV5 - K22,BHV5 - B589,BHV5 - Cooper
69600,0,24.7857142984867,24.7857142984867,24.7857142984867,0.28571429848671,0.28571429848671,0.28571429848671,24.7857142984867
69620,0,25,25,25,0,0,0,25
69640,0,25,25,25,0,0,0,25
69660,0,24.9000000059605,24.9000000059605,24.9000000059605,0.400000005960464,0,0,24.9000000059605
69680,0,24.9500000029802,24.9500000029802,24.9500000029802,0.200000002980232,0,0,24.9500000029802
69700,0,24.9000000059605,24.9000000059605,24.9000000059605,0.400000005960464,0,0,24.9000000059605
69720,0,25,25,25,0,0,0,25
69740,0,25,25,25,0,0,0,25
69760,0,25,25,25,0,0,0,25
69780,0,11.25,11.25,11.25,0,0,0,11.25
69800,0,8.75,8.75,8.75,0,0,0,8.75
69820,0,9.75,9.75,9.75,0,0,0,9.75
69840,0,8.70000000298023,8.70000000298023,8.70000000298023,0.200000002980232,0,0,8.70000000298023
69860,0,10.5,10.5,10.5,0,0,0,10.5
69880,0,8.75,8.75,8.75,0,0,0,8.75
69900,0,9.75,9.75,9.75,0,0,0,9.75
69920,0,10,10,10,0,0,0,10
69940,0,12.25,12.25,12.25,0,0,0,12.25
69960,0,7.64285714924335,7.64285714924335,7.64285714924335,0.142857149243355,0.142857149243355,0.142857149243355,7.64285714924335
69980,0,10.6500000059605,10.6500000059605,10.6500000059605,0.400000005960464,0,0,10.6500000059605
70000,0,11.25,11.25,11.25,0,0,0,11.25
70020,0,8.66666667163372,8.66666667163372,8.66666667163372,0.16666667163372,0.16666667163372,0,8.66666667163372
70040,0,7.75000002980232,7.75000002980232,7.75000002980232,1.50000002980232,0.500000014901161,0,7.75000002980232
70060,0,9.61666667461395,9.61666667461395,9.61666667461395,0.366666674613953,0.16666667163372,0,9.61666667461395
70080,0,9.24285717308521,9.24285717308521,9.24285717308521,1.24285717308521,0.642857164144516,0.142857149243355,9.24285717308521
70100,0,8.01666668057442,8.01666668057442,8.01666668057442,0.766666680574417,0.16666667163372,0,8.01666668057442
70120,0,10.1833333671093,10.1833333671093,10.1833333671093,1.4333333671093,0.833333358168602,0,10.1833333671093
70140,0,8.89285716414452,8.89285716414452,8.89285716414452,1.14285716414452,0.142857149243355,0.142857149243355,8.89285716414452
70160,0,8.93333335220814,8.93333335220814,8.93333335220814,0.933333352208138,0.333333343267441,0,8.93333335220814
70180,0,9.70952382683754,9.70952382683754,9.70952382683754,0.70952382683754,0.309523820877075,0.142857149243355,9.70952382683754
70200,0,10.616666674614,10.616666674614,10.616666674614,0.366666674613953,0.16666667163372,0,10.616666674614
70220,0,8.64285714924335,8.64285714924335,8.64285714924335,0.142857149243355,0.142857149243355,0.142857149243355,8.64285714924335
70240,0,9.25,9.25,9.25,0,0,0,9.25
70260,0,11,11,11,0,0,0,11
70280,0,5.25,5.25,5.25,0,0,0,5.25
70300,0,3,3,3,0,0,0,3
70320,0,5,5,5,0,0,0,5
70340,0,2.75,2.75,2.75,0,0,0,2.75
70360,0,3.5,3.5,3.5,0,0,0,3.5
70380,0,8.75,8.75,8.75,0,0,0,8.75
70400,0,9.64285714924335,9.64285714924335,9.64285714924335,0.142857149243355,0.142857149243355,0.142857149243355,9.64285714924335
70420,0,10,10,10,0,0,0,10
70440,0,12.25,12.25,12.25,0,0,0,12.25
70460,0,1.75,1.75,1.75,0,0,0,1.75
70480,0,3.75,3.75,3.75,0,0,0,3.75
70500,0,3.75,3.75,3.75,0,0,0,3.75
70520,0,3.5,3.5,3.5,0,0,0,3.5
70540,0,2.5,2.5,2.5,0,0,0,2.5
70560,0,4.5,4.5,4.5,0,0,0,4.5
70580,0,10.5,10.5,10.5,0,0,0,10.5
70600,0,7.75,7.75,7.75,0,0,0,7.75
70620,0,2.64285714924335,2.64285714924335,2.64285714924335,0.142857149243355,0.142857149243355,0.142857149243355,2.64285714924335
70640,0,3.14285714924335,3.14285714924335,3.14285714924335,0.142857149243355,0.142857149243355,0.142857149243355,3.14285714924335
70660,0,4.41666667163372,4.41666667163372,4.41666667163372,0,0.16666667163372,0.16666667163372,4.41666667163372
70680,0,4.5,4.5,4.5,0,0,0,4.5
70700,0,4.43571430444717,4.43571430444717,4.43571430444717,0.685714304447174,0.28571429848671,0.28571429848671,4.43571430444717
70720,0,3.49285715818405,3.49285715818405,3.49285715818405,0.742857158184052,0.142857149243355,0.142857149243355,3.49285715818405
70740,0,2.17142862081528,2.17142862081528,2.17142862081528,2.17142862081528,0.571428596973419,0.571428596973419,2.17142862081528
70760,0,14.4142857640982,1.91428576409817,1.91428576409817,14.4142857640982,2.71428574621677,2.71428574621677,1.91428576409817
70780,0,11.0000000745058,3.00000007450581,3.00000007450581,11.0000000745058,2.50000004470348,2.50000004470348,3.00000007450581
70800,0,7.57142868638039,2.57142868638039,2.57142868638039,7.57142868638039,7.57142868638039,7.57142868638039,2.57142868638039
70820,0,7.39285723865032,2.14285723865032,2.14285723865032,7.39285723865032,7.39285723865032,7.39285723865032,2.14285723865032
70840,0,8.32142868638039,2.57142868638039,2.57142868638039,8.32142868638039,8.32142868638039,8.32142868638039,2.57142868638039
70860,0,8.14285723865032,2.14285723865032,2.14285723865032,8.14285723865032,8.14285723865032,8.14285723865032,2.14285723865032
70880,0,10.500000089407,2.00000008940697,2.00000008940697,10.500000089407,10.500000089407,10.500000089407,2.00000008940697
70900,0,8.46428583562374,2.71428583562374,2.71428583562374,8.46428583562374,8.46428583562374,8.46428583562374,2.71428583562374
70920,0,21.1428573727608,5.14285737276077,5.14285737276077,21.1428573727608,21.1428573727608,21.1428573727608,5.14285737276077
70940,0,20.9285716712475,5.42857167124748,5.42857167124748,20.9285716712475,20.9285716712475,20.9285716712475,5.42857167124748
70960,0,21.1428573727608,5.14285737276077,5.14285737276077,21.1428573727608,21.1428573727608,21.1428573727608,5.14285737276077
70980,0,55.750000089407,8.75000008940697,8.75000008940697,6.00000008940697,6.00000008940697,6.00000008940697,8.75000008940697
71000,0,53.1785714924335,8.67857149243355,8.67857149243355,6.92857149243355,6.92857149243355,6.92857149243355,8.67857149243355
71020,0,51.2500001341105,9.75000013411045,9.75000013411045,6.50000013411045,6.50000013411045,6.50000013411045,9.75000013411045
71040,0,47.3928572386503,8.89285723865032,8.89285723865032,8.64285723865032,8.64285723865032,8.64285723865032,8.89285723865032
71060,0,21.7857144773006,21.7857144773006,21.7857144773006,4.28571447730064,4.28571447730064,4.28571447730064,21.7857144773006
71080,0,21.2500002235174,21.2500002235174,21.2500002235174,5.00000022351742,5.00000022351742,5.00000022351742,21.2500002235174
71100,0,9.8214286416769,9.8214286416769,9.8214286416769,8.57142885029316,8.57142885029316,8.57142885029316,9.8214286416769
71120,0,8.17857149243355,8.17857149243355,8.17857149243355,7.09523832798004,7.09523832798004,7.09523832798004,8.17857149243355
71140,0,7.47857147455215,7.47857147455215,7.47857147455215,20.8952383100986,6.09523828327656,6.09523828327656,7.47857147455215
71160,0,9.39285722374916,9.39285722374916,9.39285722374916,21.809523999691,4.80952396988869,4.80952396988869,9.39285722374916
71180,0,7.57142867147923,7.57142867147923,7.57142867147923,18.5714287310839,3.57142870128155,3.57142870128155,7.57142867147923
71200,0,9.11428578197956,9.11428578197956,9.11428578197956,24.7809525281191,3.3809524923563,3.3809524923563,9.11428578197956
71220,0,9.54285721480846,9.54285721480846,9.54285721480846,30.2095239013433,1.80952388048172,1.80952388048172,9.54285721480846
71240,0,6.24285717308521,6.24285717308521,6.24285717308521,26.7428572922945,4.14285726845264,4.14285726845264,6.24285717308521
71260,0,9.7000000923872,9.7000000923872,9.7000000923872,17.8666668385267,3.66666679084301,3.66666679084301,9.7000000923872
71280,0,7.11428587138653,7.11428587138653,7.11428587138653,60.1142859905958,5.71428591012955,5.71428591012955,7.11428587138653
71300,0,6.65714301168919,6.65714301168919,6.65714301168919,46.9904766827822,13.1904766112566,13.1904766112566,6.65714301168919
71320,0,4.60000012814999,4.60000012814999,4.60000012814999,54.933333799243,13.3333337605,13.3333337605,4.60000012814999
71340,0,6.45714297890663,6.45714297890663,6.45714297890663,52.4571432769299,10.8571431934834,10.8571431934834,6.45714297890663
71360,0,7.8285716176033,7.8285716176033,7.8285716176033,49.8285718262196,9.42857174575329,9.42857174575329,7.8285716176033
71380,0,4.57142867147923,4.57142867147923,4.57142867147923,60.904762133956,4.90476205945015,15.9047620892525,4.57142867147923
71400,0,18.100000411272,18.100000411272,18.100000411272,18.100000411272,2.00000008940697,7.50000025331974,18.100000411272
71420,0,18.2619051635265,18.2619051635265,18.2619051635265,18.2619051635265,2.42857153713703,6.2619049847126,18.2619051635265
71440,0,17.900000423193,17.900000423193,17.900000423193,17.900000423193,5.33333352208138,5.16666685044765,17.900000423193
71460,0,17.3476195037365,17.3476195037365,17.3476195037365,17.3476195037365,6.38095261156559,6.88095262646675,17.3476195037365
71480,0,17.7619051933289,17.7619051933289,17.7619051933289,17.7619051933289,4.92857159674168,6.26190496981144,17.7619051933289
71500,0,17.638095676899,17.638095676899,17.638095676899,17.638095676899,6.23809546232224,5.57142877578735,17.638095676899
71520,0,17.6047623455524,17.6047623455524,17.6047623455524,17.6047623455524,5.07142876088619,6.90476214885712,17.6047623455524
71540,0,22.8952382206917,22.8952382206917,22.8952382206917,5.39523822069168,2.26190483570099,0.761904790997505,22.8952382206917
71560,0,22.1714287400246,22.1714287400246,22.1714287400246,7.17142874002457,2.73809532821178,1.40476195514202,22.1714287400246
71580,0,22.6119049042463,22.6119049042463,22.6119049042463,6.36190490424633,2.59523817896843,0.595238119363785,22.6119049042463
71600,0,3.69285717606544,3.69285717606544,3.69285717606544,1.44285717606544,0.309523820877075,0.476190492510796,3.69285717606544
71620,0,2.01666668057442,2.01666668057442,2.01666668057442,0.766666680574417,0.16666667163372,0,2.01666668057442
71640,0,3.1000000089407,3.1000000089407,3.1000000089407,0.600000008940697,0,0,3.1000000089407
71660,0,3.86666670441628,3.86666670441628,3.86666670441628,1.86666670441628,0.500000014901161,0.16666667163372,3.86666670441628
71680,0,3.97619050741196,3.97619050741196,3.97619050741196,0.976190507411957,0.976190507411957,0.142857149243355,3.97619050741196
71700,0,3.00000001490116,3.00000001490116,3.00000001490116,0.500000014901161,0.500000014901161,0,3.00000001490116
71720,0,1.8095238506794,1.8095238506794,1.8095238506794,1.3095238506794,1.3095238506794,0.142857149243355,1.8095238506794
71740,0,3.41666670143604,3.41666670143604,3.41666670143604,1.16666670143604,1.16666670143604,0,3.41666670143604
71760,0,1.16666668653488,1.16666668653488,1.16666668653488,0.666666686534882,0.666666686534882,0,1.16666668653488
71780,0,4.26190480589867,4.26190480589867,4.26190480589867,1.26190480589867,1.26190480589867,0.428571447730064,4.26190480589867
71800,0,3.51666668057442,3.51666668057442,3.51666668057442,0.766666680574417,0,0.16666667163372,3.51666668057442
71820,0,7.28333334624767,7.28333334624767,7.28333334624767,0.533333346247673,0.333333343267441,0,7.28333334624767
71840,0,3.50952383875847,3.50952383875847,3.50952383875847,1.00952383875847,0.642857164144516,0.309523820877075,3.50952383875847
71860,0,4.42619049549103,4.42619049549103,4.42619049549103,0.676190495491028,0.476190492510796,0.142857149243355,4.42619049549103
71880,0,2.86666667461395,2.86666667461395,2.86666667461395,0,0.366666674613953,0.16666667163372,2.86666667461395
71900,0,23.5166667550802,23.5166667550802,23.5166667550802,1.76666671037674,1.80000004172325,2.36666671931744,23.5166667550802
71920,0,22.7523810863495,22.7523810863495,22.7523810863495,2.18571434915066,3.8523810505867,2.95238102972507,22.7523810863495
71940,0,23.2047620117664,23.2047620117664,23.2047620117664,2.17142863571644,1.87142862379551,3.13809531927109,23.2047620117664
71960,0,23.0976191610098,23.0976191610098,23.0976191610098,2.91428579390049,2.74761912226677,1.94761911034584,23.0976191610098
71980,0,23.1690477281809,23.1690477281809,23.1690477281809,2.75238101184368,2.45238101482391,2.11904767155647,23.1690477281809
72000,0,22.8785715550184,22.8785715550184,22.8785715550184,1.92857147753239,3.76190485060215,2.7952381670475,22.8785715550184
72020,0,22.0380954146385,22.0380954146385,22.0380954146385,2.9047619998455,1.40476195514202,7.53809541463852,22.0380954146385
72040,0,22.5666668117046,22.5666668117046,22.5666668117046,1.83333338797092,0.833333358168602,7.06666681170464,22.5666668117046
72060,0,22.6976191848516,22.6976191848516,22.6976191848516,2.38095246255398,0.880952417850494,5.94761918485165,22.6976191848516
72080,0,22.4476191997528,22.4476191997528,22.4476191997528,2.38095246255398,0.880952417850494,6.94761919975281,22.4476191997528
72100,0,17.4333337843418,17.4333337843418,17.4333337843418,6.3333335518837,6.50000022351742,17.4333337843418,17.4333337843418
72120,0,17.6666671037674,17.6666671037674,17.6666671037674,6.83333356678486,4.83333350718021,17.6666671037674,17.6666671037674
72140,0,17.4714290201664,17.4714290201664,17.4714290201664,6.40476213395596,6.23809546232224,17.4714290201664,17.4714290201664
72160,0,15.88095292449,15.88095292449,15.88095292449,15.88095292449,4.71428592503071,15.88095292449,15.88095292449
72180,0,15.8095243573189,15.8095243573189,15.8095243573189,15.8095243573189,5.14285737276077,15.8095243573189,15.8095243573189
72200,0,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,5.71428596973419,15.7142862677574,15.7142862677574
72220,0,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,6.0000002682209,15.6666672229767,15.6666672229767
72240,0,15.6666672229767,15.6666672229767,15.6666672229767,15.6666672229767,6.0000002682209,15.6666672229767,15.6666672229767
72260,0,15.7619053125381,15.7619053125381,15.7619053125381,15.7619053125381,5.42857167124748,15.7619053125381,15.7619053125381
72280,0,15.88095292449,15.88095292449,15.88095292449,15.88095292449,4.71428592503071,15.88095292449,15.88095292449
72300,0,15.7619053125381,15.7619053125381,15.7619053125381,15.7619053125381,5.42857167124748,15.7619053125381,15.7619053125381
72320,0,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355,14.2857149243355
72340,0,15.9523814916611,15.9523814916611,15.9523814916611,15.9523814916611,4.28571447730064,15.9523814916611,15.9523814916611
72360,0,15.7142862677574,15.7142862677574,15.7142862677574,15.7142862677574,5.71428596973419,15.7142862677574,15.7142862677574
72380,0,15.8333338797092,15.8333338797092,15.8333338797092,15.8333338797092,5.00000022351742,15.8333338797092,15.8333338797092
72400,0,15.7619053125381,15.7619053125381,15.7619053125381,15.7619053125381,5.42857167124748,15.7619053125381,15.7619053125381
72420,0,15.88095292449,15.88095292449,15.88095292449,15.88095292449,4.71428592503071,15.88095292449,15.88095292449
72440,0,15.9761910140514,15.9761910140514,15.9761910140514,15.9761910140514,4.14285732805729,15.9761910140514,15.9761910140514
72460,0,16.4761909842491,16.4761909842491,16.4761909842491,16.4761909842491,1.14285719394684,16.4761909842491,16.4761909842491
72480,0,16.5000005066395,16.5000005066395,16.5000005066395,16.5000005066395,1.00000004470348,16.5000005066395,16.5000005066395
72500,0,16.4761909842491,16.4761909842491,16.4761909842491,16.4761909842491,1.14285719394684,16.4761909842491,16.4761909842491
72520,0,16.5000005066395,16.5000005066395,16.5000005066395,16.5000005066395,1.00000004470348,16.5000005066395,16.5000005066395
72540,0,16.5000005066395,16.5000005066395,16.5000005066395,16.5000005066395,1.00000004470348,16.5000005066395,16.5000005066395
72560,0,16.4761909842491,16.4761909842491,16.4761909842491,16.4761909842491,1.14285719394684,16.4761909842491,16.4761909842491
72580,0,16.5476195514202,16.5476195514202,16.5476195514202,16.5476195514202,0.714285746216774,16.5476195514202,16.5476195514202
72600,0,16.4761909842491,16.4761909842491,16.4761909842491,16.4761909842491,1.14285719394684,16.4761909842491,16.4761909842491
72620,0,16.4523814618587,16.4523814618587,16.4523814618587,16.4523814618587,1.28571434319019,16.4523814618587,16.4523814618587
72640,0,16.3571433722973,16.3571433722973,16.3571433722973,16.3571433722973,1.85714294016361,16.3571433722973,16.3571433722973
72660,0,16.3333338499069,16.3333338499069,16.3333338499069,16.3333338499069,2.00000008940697,16.3333338499069,16.3333338499069
72680,0,16.2857148051262,16.2857148051262,16.2857148051262,16.2857148051262,2.28571438789368,16.2857148051262,16.2857148051262
72700,0,16.2619052827358,16.2619052827358,16.2619052827358,16.2619052827358,2.42857153713703,16.2619052827358,16.2619052827358
72720,0,16.3809528946877,16.3809528946877,16.3809528946877,16.3809528946877,1.71428579092026,16.3809528946877,16.3809528946877
72740,0,16.404762417078,16.404762417078,16.404762417078,16.404762417078,1.5714286416769,16.404762417078,16.404762417078
72760,0,15.619048178196,15.619048178196,15.619048178196,15.619048178196,6.28571456670761,15.619048178196,15.619048178196
72780,0,15.8095243573189,15.8095243573189,15.8095243573189,15.8095243573189,5.14285737276077,15.8095243573189,15.8095243573189
72800,0,15.8571434020996,15.8571434020996,15.8571434020996,15.8571434020996,4.85714307427406,15.8571434020996,15.8571434020996
72820,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285,15.7857148349285
72840,0,15.7857148349285,15.7857148349285,15.7857148349285,15.7857148349285,5.28571452200413,15.7857148349285,15.7857148349285
72860,0,17.4190480709076,17.4190480709076,17.4190480709076,5.61904782056808,7.28571453690529,17.4190480709076,17.4190480709076
72880,0,17.5523813962936,17.5523813962936,17.5523813962936,5.95238116383553,6.28571450710297,17.5523813962936,17.5523813962936
72900,0,7.19523829221725,7.19523829221725,7.19523829221725,11.7619049698114,14.4285716414452,45.0285717248917,7.19523829221725
72920,0,7.7047621011734,7.7047621011734,7.7047621011734,11.7380954027176,13.071428745985,44.3714288473129,7.7047621011734
72940,0,6.18571445345879,6.18571445345879,6.18571445345879,10.4523811489344,14.7857144773006,50.0190478861332,6.18571445345879
72960,0,6.06190490722656,6.06190490722656,6.06190490722656,7.09523822367191,13.7619049549103,54.895238339901,6.06190490722656
72980,0,6.62857158482075,6.62857158482075,6.62857158482075,3.59523816406727,11.9285715669394,57.9619049578905,6.62857158482075
73000,0,6.80952395498753,6.80952395498753,6.80952395498753,3.97619050741196,10.1428572237492,58.642857298255,6.80952395498753
73020,0,8.3285716176033,8.3285716176033,8.3285716176033,3.59523814916611,9.92857153713703,53.1619049608707,8.3285716176033
73040,0,6.54761925339699,6.54761925339699,6.54761925339699,3.71428583562374,35.047619342804,35.047619342804,6.54761925339699
73060,0,10.2142857909203,10.2142857909203,10.2142857909203,2.38095246255398,11.3809525072575,11.3809525072575,10.2142857909203
73080,0,2.66666667163372,2.66666667163372,2.66666667163372,0,1.66666667163372,1.66666667163372,2.66666667163372
73100,0,3.14285714924335,3.14285714924335,3.14285714924335,0.809523835778236,2.80952383577824,2.80952383577824,3.14285714924335
73120,0,5.33333334326744,5.33333334326744,5.33333334326744,0,0.833333343267441,0.833333343267441,5.33333334326744
73140,0,4.25000001490116,4.25000001490116,4.25000001490116,0,0.500000014901161,0.500000014901161,4.25000001490116
73160,0,2.05952382087708,2.05952382087708,2.05952382087708,0.142857149243355,1.80952382087708,1.80952382087708,2.05952382087708
73180,0,2.70238097012043,2.70238097012043,2.70238097012043,0.952380985021591,1.11904765665531,1.11904765665531,2.70238097012043
73200,0,7.55952383577824,7.55952383577824,7.55952383577824,0.142857149243355,0.809523835778236,0.809523835778236,7.55952383577824
73220,0,6.66666667163372,6.66666667163372,6.66666667163372,0,0.16666667163372,0.16666667163372,6.66666667163372
73240,0,9.28571431338787,9.28571431338787,9.28571431338787,0.28571429848671,0.785714313387871,0.785714313387871,9.28571431338787
73260,0,10.4285714477301,10.4285714477301,10.4285714477301,0.428571447730064,0.428571447730064,0.428571447730064,10.4285714477301
73280,0,9.89285714924335,9.89285714924335,9.89285714924335,0.142857149243355,0.142857149243355,0.142857149243355,9.89285714924335
73300,0,38.5,3,3,0.5,0.5,0.5,3
73320,0,36.8928571492434,3.64285714924335,3.64285714924335,0.392857149243355,0.392857149243355,0.392857149243355,3.64285714924335
73340,0,37.25,3.25,3.25,0,0,0,3.25
73360,0,30.7857142984867,3.78571429848671,3.78571429848671,1.28571429848671,1.28571429848671,1.28571429848671,3.78571429848671
73380,0,60.6785714924335,7.17857149243355,7.17857149243355,5.92857149243355,5.92857149243355,5.92857149243355,7.17857149243355
73400,0,51.5714286863804,5.32142868638039,5.32142868638039,10.8214286863804,10.8214286863804,10.8214286863804,5.32142868638039
73420,0,50.3928572386503,8.39285723865032,8.39285723865032,8.14285723865032,8.14285723865032,8.14285723865032,8.39285723865032
73440,0,47.8214286863804,8.07142868638039,8.07142868638039,9.32142868638039,9.32142868638039,9.32142868638039,8.07142868638039
73460,0,54.7857143878937,6.53571438789368,6.53571438789368,8.53571438789368,8.53571438789368,8.53571438789368,6.53571438789368
73480,0,51.0357143878937,8.78571438789368,8.78571438789368,7.53571438789368,7.53571438789368,7.53571438789368,8.78571438789368
73500,0,52.3214286416769,7.0714286416769,7.0714286416769,8.8214286416769,8.8214286416769,8.8214286416769,7.0714286416769
73520,0,20.5000002682209,6.0000002682209,6.0000002682209,20.5000002682209,20.5000002682209,20.5000002682209,6.0000002682209
73540,0,3.21428574621677,0.714285746216774,0.714285746216774,3.21428574621677,3.21428574621677,3.21428574621677,0.714285746216774
73560,0,2.64285719394684,1.14285719394684,1.14285719394684,2.64285719394684,2.64285719394684,2.64285719394684,1.14285719394684
73580,0,2.17857144773006,0.428571447730064,0.428571447730064,2.17857144773006,2.17857144773006,2.17857144773006,0.428571447730064
73600,0,2.42857153713703,2.42857153713703,2.42857153713703,2.42857153713703,2.42857153713703,2.42857153713703,2.42857153713703
73620,0,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671
73640,0,1.5714286416769,1.5714286416769,1.5714286416769,1.5714286416769,1.5714286416769,1.5714286416769,1.5714286416769
73660,0,2.14285722374916,2.14285722374916,2.14285722374916,1.14285719394684,2.14285722374916,2.14285722374916,2.14285722374916
73680,0,1.76190480589867,1.76190480589867,1.76190480589867,0.595238119363785,0.595238119363785,1.76190480589867,1.76190480589867
73700,0,2.62857149541378,2.62857149541378,2.62857149541378,0.761904790997505,1.09523813426495,2.62857149541378,2.62857149541378
73720,0,3.26666674017906,3.26666674017906,3.26666674017906,1.00000002980232,0.666666686534882,3.26666674017906,3.26666674017906
73740,0,2.0619048178196,2.0619048178196,2.0619048178196,0.595238119363785,1.09523813426495,2.0619048178196,2.0619048178196
73760,0,2.18095244467258,2.18095244467258,2.18095244467258,1.04761908948421,1.04761908948421,2.18095244467258,2.18095244467258
73780,0,1.91904766857624,1.91904766857624,1.91904766857624,0.61904764175415,0.785714313387871,1.91904766857624,1.91904766857624
73800,0,3.53333340585232,3.53333340585232,3.53333340585232,0.500000014901161,0.833333358168602,3.53333340585232,3.53333340585232
73820,0,1.48571433126926,1.48571433126926,1.48571433126926,1.11904765665531,0.45238097012043,1.48571433126926,1.48571433126926
73840,0,18.2142861187458,18.2142861187458,18.2142861187458,5.0476192086935,3.88095250725746,18.2142861187458,18.2142861187458
73860,0,17.3285718858242,17.3285718858242,17.3285718858242,6.5952383428812,6.76190501451492,17.3285718858242,17.3285718858242
73880,0,17.3095242679119,17.3095242679119,17.3095242679119,7.14285738766193,6.30952402949333,17.3095242679119,17.3095242679119
73900,0,17.7761909067631,17.7761909067631,17.7761909067631,5.47619067132473,5.64285734295845,17.7761909067631,17.7761909067631
73920,0,17.6857147216797,17.6857147216797,17.6857147216797,5.11904780566692,6.45238117873669,17.6857147216797,17.6857147216797
73940,0,18.2809527814388,18.2809527814388,18.2809527814388,6.38095258176327,2.21428579092026,18.2809527814388,18.2809527814388
73960,0,16.5000005066395,16.5000005066395,16.5000005066395,16.5000005066395,1.00000004470348,16.5000005066395,16.5000005066395
73980,0,22.261904925108,22.261904925108,22.261904925108,4.76190492510796,1.42857149243355,4.76190492510796,22.261904925108
74000,0,22.0238097012043,22.0238097012043,22.0238097012043,5.0238097012043,1.85714294016361,5.0238097012043,22.0238097012043
74020,0,21.8452382832766,21.8452382832766,21.8452382832766,5.59523828327656,1.42857149243355,5.59523828327656,21.8452382832766
74040,0.142857149243355,21.2500002235174,21.2500002235174,21.2500002235174,6.50000022351742,1.85714294016361,6.50000022351742,21.2500002235174
74060,0,22.1904763579369,22.1904763579369,22.1904763579369,4.69047635793686,1.85714294016361,4.69047635793686,22.1904763579369
74080,0.142857149243355,21.8452382832766,21.8452382832766,21.8452382832766,5.59523828327656,1.28571434319019,5.59523828327656,21.8452382832766
74100,0,22.0238097012043,22.0238097012043,22.0238097012043,5.0238097012043,1.85714294016361,5.0238097012043,22.0238097012043
74120,0.142857149243355,22.3214287310839,22.3214287310839,22.3214287310839,4.07142873108387,2.42857153713703,4.07142873108387,22.3214287310839
74140,0,23.8809524476528,23.8809524476528,23.8809524476528,1.88095244765282,0.714285746216774,1.88095244765282,23.8809524476528
74160,0.78571429848671,23.6309524327517,23.6309524327517,23.6309524327517,1.88095243275166,0.928571447730064,1.88095243275166,23.6309524327517
74180,0.964285746216774,22.9880953431129,22.9880953431129,22.9880953431129,2.98809534311295,1.10714289546013,2.98809534311295,22.9880953431129
74200,0.53571429848671,23.6309524476528,23.6309524476528,23.6309524476528,2.13095244765282,0.678571447730064,2.13095244765282,23.6309524476528
74220,0.267857149243355,23.6011905521154,23.6011905521154,23.6011905521154,2.10119055211544,1.12500004470348,2.10119055211544,23.6011905521154
74240,0.28571429848671,23.4642858058214,23.4642858058214,23.4642858058214,0.428571447730064,2.71428580582142,2.71428580582142,23.4642858058214
74260,0.267857149243355,23.1011905819178,23.1011905819178,23.1011905819178,1.12500004470348,3.10119058191776,3.10119058191776,23.1011905819178
74280,1.33928574621677,21.7083334922791,21.7083334922791,21.7083334922791,1.91071434319019,4.95833349227905,4.95833349227905,21.7083334922791
74300,0.678571447730064,21.4880954325199,21.4880954325199,21.4880954325199,2.39285723865032,5.48809543251991,5.48809543251991,21.4880954325199
74320,0.28571429848671,5.83333341777325,5.83333341777325,5.83333341777325,0.714285746216774,2.33333341777325,2.33333341777325,5.83333341777325
74340,0.125,3.6130952835083,3.6130952835083,3.6130952835083,0.696428596973419,1.3630952835083,1.3630952835083,3.6130952835083
74360,0.142857149243355,3.9880952835083,3.9880952835083,3.9880952835083,0.428571447730064,1.2380952835083,1.2380952835083,3.9880952835083
74380,0.142857149243355,2.92857146263123,2.92857146263123,2.92857146263123,0.28571429848671,0.928571462631226,0.928571462631226,2.92857146263123
74400,0.392857149243355,2.34523811936378,2.34523811936378,2.34523811936378,0.53571429848671,0.845238119363785,0.845238119363785,2.34523811936378
74420,0.66071429848671,2.58928574621677,2.58928574621677,2.58928574621677,0.803571447730064,1.08928574621677,1.08928574621677,2.58928574621677
74440,0.125,2.91071438789368,2.91071438789368,2.91071438789368,1.41071434319019,2.91071438789368,2.91071438789368,2.91071438789368
74460,0.142857149243355,2.83333343267441,2.83333343267441,2.83333343267441,0.857142895460129,2.83333343267441,2.83333343267441,2.83333343267441
74480,0.28571429848671,2.0714286416769,2.0714286416769,2.0714286416769,0.28571429848671,2.0714286416769,2.0714286416769,2.0714286416769
74500,0.142857149243355,1.73809529840946,1.73809529840946,1.73809529840946,0.428571447730064,1.73809529840946,1.73809529840946,1.73809529840946
74520,0.28571429848671,2.59523819386959,2.59523819386959,2.59523819386959,1.14285719394684,2.59523819386959,2.59523819386959,2.59523819386959
74540,0,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671,2.8571429848671
74560,0,2.57142868638039,2.57142868638039,2.57142868638039,2.57142868638039,2.57142868638039,2.57142868638039,2.57142868638039
74580,0,3.25000004470348,3.25000004470348,3.25000004470348,1.00000004470348,1.00000004470348,1.00000004470348,3.25000004470348
